"site","team","transect","spcode","start","stop","dieback","notes"
"C2","MS",8,"AGALEC",1.35,2.23,,
"C2","MS",8,"PROGLA",2.12,2.24,,
"C2","MS",8,"BG",2.24,4.1,,
"C2","MS",8,"AGALEC",4.1,6.13,,
"C2","MS",8,"BG",6.13,7.09,,
"C2","MS",8,"LEUCAN",7.09,7.83,,
"C2","MS",8,"AGALEC",7.3,8.9,,
"C2","MS",8,"BG",8.9,9.25,,
"C2","MS",8,"JATDIO",9.25,10.2,,
"C2","MS",8,"AGALEC",9.4,10.05,,
"C2","MS",8,"HERB",10.03,14.1,,
"C2","MS",8,"JATDIO",13.1,13.81,,
"C2","MS",8,"AGALEC",13.85,14.05,,
"C2","MS",8,"HERB",14.05,14.5,,
"C2","MS",8,"BG",14.5,14.8,,
"C2","MS",8,"AGALEC",14.8,14.96,,
"C2","MS",8,"JATDIO",15.1,15.45,,
"C2","MS",8,"HERB",15.45,16.03,,
"C2","MS",8,"AGALEC",16.03,17.78,,
"C2","MS",8,"HERB",17.78,23.76,,
"C2","MS",8,"AGALEC",23.76,24.6,,
"C2","MS",8,"BG",24.6,25.24,,
"C2","MS",8,"JATDIO",25.24,26.17,,
"C2","MS",8,"HERB",26.17,27.95,,
"C2","MS",8,"OPUAZU",27.95,28.4,,
"C2","MS",8,"HERB",28.4,29.35,,
"C2","MS",8,"OPUAZU",29.35,29.61,,
"C2","MS",8,"HERB",29.61,32.15,,
"C2","MS",8,"AGALEC",31.05,32.55,,
"C2","MS",8,"GUAANG",32.02,34.82,,
"C2","MS",8,"JATDIO",32.85,34.44,,
"C2","MS",8,"BG",34.82,35.5,,
"C2","MS",8,"AGALEC",35.5,36.08,,
"C2","MS",8,"BG",36.08,36.91,,
"C2","MS",8,"AGALEC",36.91,37.3,,
"C2","MS",8,"JATDIO",37.32,38.4,,
"C2","MS",8,"AGALEC",37.95,39.3,,
"C2","MS",8,"HERB",39.3,40.5,,
"C2","MS",8,"AGALEC",40.5,41.1,,
"C2","MS",8,"BG",41.1,41.76,,
"C2","MS",8,"AGALEC",41.76,42.07,,
"C2","MS",8,"HERB",42.07,45.51,,
"C2","MS",8,"JATDIO",45.51,47.9,,
"C2","MS",8,"AGALEC",47.9,48.25,,
"C2","MS",8,"GUAANG",48.25,49.3,,
"C2","MS",8,"AGALEC",49.3,50,,
"C2","DR",9,"HERB",0,0.9,,
"C2","DR",9,"JATDIO",0.85,1,,
"C2","DR",9,"AGALEC",1,1.45,,
"C2","DR",9,"BG",1.85,2.4,,
"C2","DR",9,"JATDIO",1.7,1.75,,
"C2","DR",9,"JATDIO",2.4,4,,
"C2","DR",9,"AGALEC",2.5,2.8,,
"C2","DR",9,"HERB",2.8,4,,
"C2","DR",9,"BG",4,5.2,,
"C2","DR",9,"AGALEC",5.2,6.5,,
"C2","DR",9,"HERB",6.5,7.1,,
"C2","DR",9,"JATDIO",6.8,7,,
"C2","DR",9,"BG",7.1,7.4,,
"C2","DR",9,"AGALEC",7.4,7.6,,
"C2","DR",9,"BG",7.6,8,,
"C2","DR",9,"JATDIO",8,8.7,,
"C2","DR",9,"HERB",8.3,9.2,,
"C2","DR",9,"BG",9.2,12.4,,
"C2","DR",9,"OPULEP",10.2,10.3,,
"C2","DR",9,"HERB",12.4,12.7,,
"C2","DR",9,"BG",12.7,13.1,,
"C2","DR",9,"JATDIO",13.1,14.6,,
"C2","DR",9,"HERB",13.8,14.6,,
"C2","DR",9,"BG",14.6,15.6,,
"C2","DR",9,"HERB",15.6,16.7,,
"C2","DR",9,"PROGLA",15.3,17.6,,
"C2","DR",9,"OPUAZU",17.3,17.5,,
"C2","DR",9,"BG",17.5,19.1,,
"C2","DR",9,"AGALEC",19.1,19.3,,
"C2","DR",9,"BG",19.3,19.9,,
"C2","DR",9,"AGALEC",19.9,20.4,,
"C2","DR",9,"HERB",20.4,27.35,,
"C2","DR",9,"astirr",27.35,27.85,,
"C2","DR",9,"BG",27.85,29.6,,
"C2","DR",9,"HERB",29.6,30,,
"C2","DR",9,"JATDIO",29.7,31.5,,
"C2","DR",9,"OPULEP",30.5,30.6,,
"C2","DR",9,"GUAANG",30.5,30.95,,
"C2","DR",9,"BG",31.5,32.5,,
"C2","DR",9,"HERB",32.5,38.9,,
"C2","DR",9,"JATDIO",34.05,34.35,,
"C2","DR",9,"BG",38.9,39.3,,
"C2","DR",9,"AGALEC",39.3,39.6,,
"C2","DR",9,"HERB",39.6,42.6,,
"C2","DR",9,"AGALEC",41.5,41.7,,
"C2","DR",9,"AGALEC",42.4,42.5,,
"C2","DR",9,"BG",42.6,43.25,,
"C2","DR",9,"HERB",43.25,44.35,,
"C2","DR",9,"BG",43.35,45.1,,
"C2","DR",9,"AGALEC",45.1,45.3,,
"C2","DR",9,"HERB",45.3,45.4,,
"C2","DR",9,"AGALEC",45.7,45.8,,
"C2","DR",9,"BG",45.4,46.8,,
"C2","DR",9,"AGALEC",46.8,47.1,,
"C2","DR",9,"JATDIO",47.05,48.3,,
"C2","DR",9,"HERB",48.2,48.6,,
"C2","DR",9,"BG",48.6,50,,
"C2","DR",10,"HERB",0,5.3,,
"C2","DR",10,"AGALEC",5.3,5.6,,
"C2","DR",10,"PROGLA",5.35,5.4,,
"C2","DR",10,"HERB",5.4,7.5,,
"C2","DR",10,"JATDIO",7.5,8.9,,
"C2","DR",10,"HERB",8.7,12.2,,
"C2","DR",10,"BG",12.2,13.3,,
"C2","DR",10,"JATDIO",13.3,14,,
"C2","DR",10,"PROGLA",14.2,15.5,,
"C2","DR",10,"JATDIO",15.7,16.7,,
"C2","DR",10,"BG",16.7,22.7,,
"C2","DR",10,"GUAANG",22.7,22.75,,
"C2","DR",10,"BG",22.75,23.1,,
"C2","DR",10,"astspo",23.1,24.1,,
"C2","DR",10,"BG",24.1,24.3,,
"C2","DR",10,"AGALEC",24.3,24.6,,
"C2","DR",10,"JATDIO",24.7,25.3,,
"C2","DR",10,"HERB",25.3,28.8,,
"C2","DR",10,"AGALEC",28.8,29,,
"C2","DR",10,"JATDIO",28.9,29.05,,
"C2","DR",10,"GUAANG",28.9,29.5,,
"C2","DR",10,"HERB",29.5,30.9,,
"C2","DR",10,"AGALEC",30.9,32.9,,
"C2","DR",10,"HERB",32.1,32.6,,
"C2","DR",10,"BG",32.6,33.2,,
"C2","DR",10,"HERB",33.2,34,,
"C2","DR",10,"OPUGRA",34,34.2,,
"C2","DR",10,"BG",34.2,34.8,,
"C2","DR",10,"AGALEC",34.8,35,,
"C2","DR",10,"HERB",35,36.6,,
"C2","DR",10,"LARTRI",36.6,38.2,,
"C2","DR",10,"AGALEC",36.9,37.4,,
"C2","DR",10,"HERB",37.8,38.8,,
"C2","DR",10,"GUAANG",38.2,38.6,,
"C2","DR",10,"AGALEC",38.8,40.3,,
"C2","DR",10,"JATDIO",39.3,39.85,,
"C2","DR",10,"HERB",40.3,41,,
"C2","DR",10,"BG",41,42.7,,
"C2","DR",10,"HERB",42.7,44,,
"C2","DR",10,"thigra",43,43.6,,
"C2","DR",10,"BG",44,44.9,,
"C2","DR",10,"AGALEC",44.9,45.1,,
"C2","DR",10,"BG",45.1,45.6,,
"C2","DR",10,"JATDIO",45.5,45.55,,
"C2","DR",10,"AGALEC",45.6,45.95,,
"C2","DR",10,"BG",45.95,48.05,,
"C2","DR",10,"HERB",48.05,48.5,,
"C2","DR",10,"PROGLA",48.45,50,,
"C2","DR",10,"AGALEC",49,49.3,,
"C3","AW",1,"BG",0,2.1,,
"C3","AW",1,"HERB",2.1,2.3,,
"C3","AW",1,"BG",2.3,5.2,,
"C3","AW",1,"AGALEC",5.2,5.6,,
"C3","AW",1,"astirr",5.6,6.1,,
"C3","AW",1,"BG",6.1,7,,
"C3","AW",1,"astirr",7,7.4,,
"C3","AW",1,"BG",7.4,9,,
"C3","AW",1,"astirr",9,9.3,,
"C3","AW",1,"BG",9.3,10.2,,
"C3","AW",1,"AGALEC",10.2,10.5,,
"C3","AW",1,"BG",10.5,11.3,,
"C3","AW",1,"astirr",11.3,11.9,,
"C3","AW",1,"BG",11.9,12.5,,
"C3","AW",1,"HERB",12.5,12.6,,
"C3","AW",1,"BG",12.6,16,,
"C3","AW",1,"astirr",16,16.9,,
"C3","AW",1,"AGALEC",16,16.2,,
"C3","AW",1,"BG",16.9,17.4,,
"C3","AW",1,"ACAGRE",17.4,18.6,,
"C3","AW",1,"BG",18.6,19.8,,
"C3","AW",1,"HERB",19.8,19.9,,
"C3","AW",1,"BG",19.9,23.5,,
"C3","AW",1,"HERB",23.5,24.2,,
"C3","AW",1,"BG",24.2,24.8,,
"C3","AW",1,"HERB",24.8,25,,
"C3","AW",1,"BG",25,25.9,,
"C3","AW",1,"HERB",25.9,26,,
"C3","AW",1,"BG",26,28.5,,
"C3","AW",1,"HERB",28.5,29,,
"C3","AW",1,"BG",29,29.6,,
"C3","AW",1,"HERB",29.6,30.1,,
"C3","AW",1,"BG",30.1,32,,
"C3","AW",1,"HERB",32,32.5,,
"C3","AW",1,"BG",32.5,33.2,,
"C3","AW",1,"HERB",33.2,34.2,,
"C3","AW",1,"ACAGRE",33.7,34,,
"C3","AW",1,"BG",34.2,35,,
"C3","AW",1,"OPUDUL",35,35.1,,
"C3","AW",1,"BG",35.1,37,,
"C3","AW",1,"astirr",37,37.8,,
"C3","AW",1,"AGALEC",37.8,38.2,,
"C3","AW",1,"BG",38.2,38.3,,
"C3","AW",1,"HERB",38.3,38.5,,
"C3","AW",1,"BG",38.5,39.6,,
"C3","AW",1,"astirr",39.6,40.3,,
"C3","AW",1,"BG",40.3,42.7,,
"C3","AW",1,"astirr",42.7,43.4,,
"C3","AW",1,"AGALEC",43.1,43.3,,
"C3","AW",1,"BG",43.3,43.9,,
"C3","AW",1,"AGALEC",43.9,44.4,,
"C3","AW",1,"BG",44.4,47.3,,
"C3","AW",1,"AGALEC",47.3,47.5,,
"C3","AW",1,"BG",47.5,49.6,,
"C3","AW",1,"HERB",49.6,49.9,,
"C3","AW",1,"BG",49.9,50,,
"C3","AW",2,"BG",0,1.3,,
"C3","AW",2,"HERB",1.3,1.45,,
"C3","AW",2,"BG",1.45,14.6,,
"C3","AW",2,"cremim",14.6,16.18,,
"C3","AW",2,"BG",16,23.8,,
"C3","AW",2,"LARTRI",18.9,19.8,,
"C3","AW",2,"LARTRI",23.8,24.4,,
"C3","AW",2,"BG",19.8,23.8,,
"C3","AW",2,"BG",24.4,27.1,,
"C3","AW",2,"LARTRI",27.1,28,,
"C3","AW",2,"BG",28,34,,
"C3","AW",2,"LARTRI",34,34.4,,
"C3","AW",2,"BG",34.4,36.4,,
"C3","AW",2,"LARTRI",36.4,37.9,,
"C3","AW",2,"BG",37.9,39.3,,
"C3","AW",2,"LARTRI",39.3,41.5,,
"C3","AW",2,"BG",41.5,44.95,,
"C3","AW",2,"ECHDAS",44.95,45.2,,
"C3","AW",2,"BG",45.2,46.3,,
"C3","AW",2,"LARTRI",46.3,47.75,,
"C3","AW",2,"BG",47.75,50,,
"C3","AW",3,"BG",0,1.05,,
"C3","AW",3,"HERB",1.05,1.15,,
"C3","AW",3,"BG",1.15,2.6,,
"C3","AW",3,"LARTRI",2.6,2.7,,
"C3","AW",3,"BG",2.7,15.7,,
"C3","AW",3,"LARTRI",15.7,15.8,,
"C3","AW",3,"BG",15.8,16.1,,
"C3","AW",3,"HERB",16.1,16.25,,
"C3","AW",3,"BG",16.25,16.9,,
"C3","AW",3,"HERB",16.9,17.1,,
"C3","AW",3,"BG",17.1,18.4,,
"C3","AW",3,"LARTRI",18.4,19.1,,
"C3","AW",3,"BG",19.1,23.1,,
"C3","AW",3,"HERB",23.1,23.2,,
"C3","AW",3,"BG",23.2,23.9,,
"C3","AW",3,"HERB",23.9,24.1,,
"C3","AW",3,"BG",24.1,26,,
"C3","AW",3,"HERB",26,26.2,,
"C3","AW",3,"BG",26.2,29.4,,
"C3","AW",3,"LARTRI",29.4,29.9,,
"C3","AW",3,"BG",29.9,37,,
"C3","AW",3,"LARTRI",37,37.9,,
"C3","AW",3,"BG",37.9,40,,
"C3","AW",3,"LARTRI",40,40.3,,
"C3","AW",3,"BG",40.3,50,,
"C3","AW",4,"BG",0,4,,
"C3","AW",4,"LARTRI",4,4.4,,
"C3","AW",4,"BG",4.4,9.6,,
"C3","AW",4,"LARTRI",9.6,10,,
"C3","AW",4,"BG",10,10.6,,
"C3","AW",4,"thigra",10.6,10.8,,
"C3","AW",4,"BG",10.8,11.2,,
"C3","AW",4,"thigra",11.2,11.7,,
"C3","AW",4,"BG",11.7,13.1,,
"C3","AW",4,"HERB",13.1,13.2,,
"C3","AW",4,"BG",13.2,14.4,,
"C3","AW",4,"thigra",14.4,15.7,,
"C3","AW",4,"BG",15.7,23,,
"C3","AW",4,"thigra",23,23.6,,
"C3","AW",4,"BG",23.6,28.1,,
"C3","AW",4,"HERB",28.1,28.2,,
"C3","AW",4,"BG",28.2,29.9,,
"C3","AW",4,"thigra",29.9,30.1,,
"C3","AW",4,"BG",30.1,32.1,,
"C3","AW",4,"HERB",32.1,32.2,,
"C3","AW",4,"BG",32.2,33.6,,
"C3","AW",4,"HERB",33.6,33.7,,
"C3","AW",4,"BG",33.7,50,,
"C3","HC",5,"thigra",0,0.95,,
"C3","HC",5,"BG",1,4.8,,
"C3","HC",5,"LARTRI",4.8,5.75,,
"C3","HC",5,"BG",5.8,7.55,,
"C3","HC",5,"LARTRI",7.6,8.9,,
"C3","HC",5,"BG",8.9,10.8,,
"C3","HC",5,"HERB",10.8,12,,
"C3","HC",5,"LARTRI",12,14.95,,
"C3","HC",5,"HERB",15,16.05,,
"C3","HC",5,"BG",16.05,16.95,,
"C3","HC",5,"LARTRI",17.1,18.7,,
"C3","HC",5,"ACAGRE",18.5,19.6,,
"C3","HC",5,"HERB",19.6,20.5,,
"C3","HC",5,"BG",20.6,21.9,,
"C3","HC",5,"LARTRI",21.9,24.2,,
"C3","HC",5,"BG",24.25,27.3,,
"C3","HC",5,"LARTRI",27.35,29.2,,
"C3","HC",5,"BG",29.2,35.1,,
"C3","HC",5,"LARTRI",35.15,36.4,,
"C3","HC",5,"BG",36.45,37.3,,
"C3","HC",5,"LARTRI",37.3,37.85,,
"C3","HC",5,"BG",37.9,39.4,,
"C3","HC",5,"LARTRI",39.45,40.7,,
"C3","HC",5,"BG",40.75,50,,
"C3","HC",6,"OPUAZU",0,2,,
"C3","HC",6,"FOUSPL",0.4,1.5,,
"C3","HC",6,"BG",2,5,,
"C3","HC",6,"LARTRI",5.05,6.1,,
"C3","HC",6,"BG",6.15,8.05,,
"C3","HC",6,"FOUSPL",8.6,10.1,,
"C3","HC",6,"BG",10.15,10.9,,
"C3","HC",6,"HERB",10.95,13.8,,
"C3","HC",6,"BG",13.85,19.2,,
"C3","HC",6,"LARTRI",19.25,20.2,,
"C3","HC",6,"BG",20.25,20.95,,
"C3","HC",6,"LARTRI",21,22.05,,
"C3","HC",6,"thigra",21.2,22.5,,
"C3","HC",6,"BG",22.55,36.05,,
"C3","HC",6,"thigra",36.1,37,,
"C3","HC",6,"BG",37.1,50,,
"C3","HC",7,"FOUSPL",0,0.4,,
"C3","HC",7,"BG",0.45,7.2,,
"C3","HC",7,"FOUSPL",7.2,7.95,,
"C3","HC",7,"BG",7.95,10.1,,
"C3","HC",7,"thigra",10.15,10.65,,
"C3","HC",7,"OPUAZU",10.65,11.6,,
"C3","HC",7,"BG",11.65,14,,
"C3","HC",7,"PROGLA",14,14.9,,
"C3","HC",7,"BG",14.95,16.5,,
"C3","HC",7,"LARTRI",16.6,18.5,,
"C3","HC",7,"BG",18.6,22.55,,
"C3","HC",7,"ACASCH",22.6,24.2,,
"C3","HC",7,"BG",24.25,24.5,,
"C3","HC",7,"thigra",24.5,25.85,,
"C3","HC",7,"BG",25.9,29.65,,
"C3","HC",7,"LARTRI",29.7,31.95,,
"C3","HC",7,"SALMEX",31.6,32.45,,
"C3","HC",7,"BG",32.5,32.85,,
"C3","HC",7,"thigra",32.85,33.7,,
"C3","HC",7,"BG",33.7,34.3,,
"C3","HC",7,"LARTRI",34.3,35.7,,
"C3","HC",7,"BG",35.7,37,,
"C3","HC",7,"LARTRI",37.05,38.4,,
"C3","HC",7,"BG",38.45,45.2,,
"C3","HC",7,"thigra",45.25,45.5,,
"C3","HC",7,"BG",45.55,46.15,,
"C3","HC",7,"HERB",46.2,47.8,,
"C3","HC",7,"BG",47.8,49.25,,
"C3","HC",7,"LARTRI",49.25,50,,
"C3","MS",8,"BG",0,4.8,,
"C3","MS",8,"LARTRI",4.8,5.43,,
"C3","MS",8,"BG",5.43,9.4,,
"C3","MS",8,"HERB",9.4,9.85,,
"C3","MS",8,"BG",9.85,18.7,,
"C3","MS",8,"HERB",18.7,18.75,,
"C3","MS",8,"BG",18.75,22.5,,
"C3","MS",8,"HERB",22.5,23.1,,
"C3","MS",8,"BG",23.1,24,,
"C3","MS",8,"HERB",24,26.3,,
"C3","MS",8,"thigra",26.2,26.81,,
"C3","MS",8,"BG",26.15,30,,
"C3","MS",8,"LARTRI",30,30.64,,
"C3","MS",8,"BG",30.64,31.8,,
"C3","MS",8,"LARTRI",31.8,32.05,,
"C3","MS",8,"BG",32.1,35.05,,
"C3","MS",8,"thigra",35.05,35.9,,
"C3","MS",8,"HERB",35,35.99,,
"C3","MS",8,"BG",35.99,38.45,,
"C3","MS",8,"HERB",38.45,39.2,,
"C3","MS",8,"BG",39.2,41.88,,
"C3","MS",8,"LARTRI",41.88,43.7,,
"C3","MS",8,"BG",43.7,47.8,,
"C3","MS",8,"LARTRI",47.8,49.12,,
"C3","MS",8,"BG",49.12,50,,
"C3","MS",9,"BG",0,3.81,,
"C3","MS",9,"HERB",3.81,4,,
"C3","MS",9,"thigra",4,4.55,,
"C3","MS",9,"BG",4.55,6.1,,
"C3","MS",9,"thigra",6.1,6.69,,
"C3","MS",9,"BG",6.69,7.4,,
"C3","MS",9,"thigra",7.4,9.1,,
"C3","MS",9,"HERB",7.65,7.9,,
"C3","MS",9,"HERB",8.1,9.55,,
"C3","MS",9,"BG",9.1,12.7,,
"C3","MS",9,"LARTRI",12.7,12.95,,
"C3","MS",9,"HERB",13.2,13.6,,
"C3","MS",9,"HERB",13.65,13.8,,
"C3","MS",9,"BG",13.8,27.58,,
"C3","MS",9,"LARTRI",27.85,28.1,,
"C3","MS",9,"BG",28.1,29.35,,
"C3","MS",9,"thigra",29.35,29.88,,
"C3","MS",9,"BG",29.88,33.39,,
"C3","MS",9,"LARTRI",33.39,33.93,,
"C3","MS",9,"BG",33.93,39.1,,
"C3","MS",9,"JATDIO",39.1,40.13,,
"C3","MS",9,"BG",40.13,50,,
"C3","MS",10,"BG",0,5.5,,
"C3","MS",10,"LARTRI",5.5,5.8,,
"C3","MS",10,"BG",5.8,12.61,,
"C3","MS",10,"LARTRI",12.61,12.72,,
"C3","MS",10,"BG",12.72,13.3,,
"C3","MS",10,"ACASCH",13.3,14.27,,
"C3","MS",10,"BG",14.27,21.4,,
"C3","MS",10,"FOUSPL",21.4,22.29,,
"C3","MS",10,"BG",22.29,23.2,,
"C3","MS",10,"thigra",23.2,23.9,,
"C3","MS",10,"BG",23.9,27.6,,
"C3","MS",10,"LARTRI",27.6,28.35,,
"C3","MS",10,"BG",28.35,28.8,,
"C3","MS",10,"thigra",28.8,29.4,,
"C3","MS",10,"BG",29.4,37.33,,
"C3","MS",10,"thigra",37.33,38.25,,
"C3","MS",10,"BG",38.25,39.09,,
"C3","MS",10,"thigra",39.09,39.2,,
"C3","MS",10,"OPUAZU",39.6,40.83,,
"C3","MS",10,"BG",40.83,44.4,,
"C3","MS",10,"OPUAZU",44.4,45.25,,
"C3","MS",10,"BG",45.25,50,,
"C3","DR",11,"BG",0,0.85,,
"C3","DR",11,"thigra",0.85,1.6,,
"C3","DR",11,"BG",1.6,1.9,,
"C3","DR",11,"HERB",1.9,2.15,,
"C3","DR",11,"BG",2.15,3.6,,
"C3","DR",11,"thigra",3.6,4.45,,
"C3","DR",11,"BG",4.45,5.5,,
"C3","DR",11,"LARTRI",5.5,6.35,,
"C3","DR",11,"BG",6.35,7.4,,
"C3","DR",11,"thigra",7.4,9,,
"C3","DR",11,"BG",9,18.7,,
"C3","DR",11,"HERB",18.7,22,,
"C3","DR",11,"LARTRI",19.75,20.15,,
"C3","DR",11,"BG",22,23.05,,
"C3","DR",11,"LARTRI",23.05,24.2,,
"C3","DR",11,"BG",24.2,25.4,,
"C3","DR",11,"LARTRI",25.4,26.4,,
"C3","DR",11,"BG",26.4,27.55,,
"C3","DR",11,"thigra",27.55,28.3,,
"C3","DR",11,"BG",28.3,29.2,,
"C3","DR",11,"LARTRI",29.2,30.4,,
"C3","DR",11,"BG",30.4,31.8,,
"C3","DR",11,"FOUSPL",31.45,32.7,,
"C3","DR",11,"LARTRI",32.3,33.65,,
"C3","DR",11,"BG",33.4,36.9,,
"C3","DR",11,"HERB",36.9,37.5,,
"C3","DR",11,"BG",37.5,40,,
"C3","DR",11,"LARTRI",40,41.1,,
"C3","DR",11,"BG",41.1,44.9,,
"C3","DR",11,"LARTRI",43.65,43.9,,
"C3","DR",11,"thigra",43.9,45.85,,
"C3","DR",11,"BG",45.85,50,,
"C3","DR",11,"BG",0,1.9,,
"C3","DR",11,"thigra",1.9,2.45,,
"C3","DR",11,"LARTRI",2.8,3.2,,
"C3","DR",11,"BG",3.2,6.65,,
"C3","DR",11,"HERB",6.65,7.1,,
"C3","DR",11,"BG",7.1,8.9,,
"C3","DR",12,"HERB",8.9,9.75,,
"C3","DR",12,"LARTRI",9.7,10,,
"C3","DR",12,"BG",10,10.35,,
"C3","DR",12,"thigra",10.35,10.65,,
"C3","DR",12,"BG",10.65,12.05,,
"C3","DR",12,"LARTRI",12.05,12.45,,
"C3","DR",12,"BG",12.85,18.65,,
"C3","DR",12,"HERB",18.65,19.1,,
"C3","DR",12,"LARTRI",18.7,20,,
"C3","DR",12,"BG",20,24.7,,
"C3","DR",12,"thigra",24.7,25.4,,
"C3","DR",12,"HERB",25,25.8,,
"C3","DR",12,"BG",25.8,40.95,,
"C3","DR",12,"LARTRI",38.9,39.65,,
"C3","DR",12,"HERB",40.95,41.2,,
"C3","DR",12,"LARTRI",41.2,42.05,,
"C3","DR",12,"BG",42.05,44.9,,
"C3","DR",12,"HERB",44.9,45.1,,
"C3","DR",12,"BG",45.1,50,,
"PT1","AW",1,"RHUVIR",0.7,0.71,,
"PT1","AW",1,"BG",0,3.2,,
"PT1","AW",1,"RHUTRI",1,2,,
"PT1","AW",1,"JUNFLA",1.1,5.4,,
"PT1","AW",1,"HERB",3.2,3.4,,
"PT1","AW",1,"BG",3.4,3.8,,
"PT1","AW",1,"HERB",3.8,3.95,,
"PT1","AW",1,"PINCEM",5,6.7,,
"PT1","AW",1,"BG",3.9,6,,
"PT1","AW",1,"BG",6.05,7.15,,
"PT1","AW",1,"HERB",6,6.05,,
"PT1","AW",1,"JUNCOA",6.4,6.9,,
"PT1","AW",1,"HERB",7.15,7.4,,
"PT1","AW",1,"BG",7.4,10.6,,
"PT1","AW",1,"HERB",10.6,10.9,,
"PT1","AW",1,"BG",10.9,12.27,,
"PT1","AW",1,"HERB",12.27,13,,
"PT1","AW",1,"PINCEM",12.7,13.1,,
"PT1","AW",1,"BG",13,13.2,,
"PT1","AW",1,"HERB",13.2,13.75,,
"PT1","AW",1,"BG",13.75,14.1,,
"PT1","AW",1,"HERB",14.1,14.25,,
"PT1","AW",1,"BG",14.25,14.45,,
"PT1","AW",1,"HERB",14.45,14.7,,
"PT1","AW",1,"BG",14.7,15.9,,
"PT1","AW",1,"HERB",15.9,16.15,,
"PT1","AW",1,"BG",16.15,18.25,,
"PT1","AW",1,"HERB",18.25,22.8,,
"PT1","AW",1,"JUNDEP",18.8,25,,
"PT1","AW",1,"BG",22.8,27.1,,
"PT1","AW",1,"JUNCOA",25,26.75,,
"PT1","AW",1,"HERB",27.1,28.6,,
"PT1","AW",1,"HERB",29.1,30,,
"PT1","AW",1,"BG",28.6,29.1,,
"PT1","AW",1,"OPUCHI",30.05,30.07,,
"PT1","AW",1,"BG",30.07,30.4,,
"PT1","AW",1,"HERB",30.4,31.25,,
"PT1","AW",1,"JUNDEP",31.4,34.2,,
"PT1","AW",1,"BG",31.25,34,,
"PT1","AW",1,"HERB",34,37.8,,
"PT1","AW",1,"BG",37.8,38.4,,
"PT1","AW",1,"HERB",38.9,39,,
"PT1","AW",1,"BG",39,39.4,,
"PT1","AW",1,"BG",39.7,39.8,,
"PT1","AW",1,"HERB",39.8,40.1,,
"PT1","AW",1,"BG",40.1,41.1,,
"PT1","AW",1,"RHUVIR",41.1,41.3,,
"PT1","AW",1,"BG",41.3,42,,
"PT1","AW",1,"HERB",42,43.85,,
"PT1","AW",1,"OPUCHI",43.85,44.5,,
"PT1","AW",1,"BG",44.5,44.6,,
"PT1","AW",1,"HERB",44.6,44.7,,
"PT1","AW",1,"BG",44.7,46.4,,
"PT1","AW",1,"HERB",46.4,46.6,,
"PT1","AW",1,"BG",46.6,48,,
"PT1","AW",1,"HERB",48,48.3,,
"PT1","AW",1,"BG",48.3,48.9,,
"PT1","AW",1,"HERB",48.9,49.05,,
"PT1","AW",1,"BG",49.05,50,,
"PT1","AW",1,"JUNDEP",48.9,50,,
"PT1","AW",2,"BG",0.1,1,,
"PT1","AW",2,"HERB",0,0.1,,
"PT1","AW",2,"HERB",1,2,,
"PT1","AW",2,"JUNDEP",2.2,2.25,,
"PT1","AW",2,"BG",2.25,2.5,,
"PT1","AW",2,"HERB",2.5,2.6,,
"PT1","AW",2,"BG",2.6,3.3,,
"PT1","AW",2,"HERB",3.3,3.5,,
"PT1","AW",2,"BG",3.5,5,,
"PT1","AW",2,"PINCEM",3.9,11,,
"PT1","AW",2,"HERB",5,5.3,,
"PT1","AW",2,"BG",5.3,9,,
"PT1","AW",2,"HERB",9,9.2,,
"PT1","AW",2,"BG",9.2,9.9,,
"PT1","AW",2,"NOLERU",9.9,11.6,,
"PT1","AW",2,"RHUTRI",10.9,12,,
"PT1","AW",2,"BG",12,12.9,,
"PT1","AW",2,"HERB",12.9,13.4,,
"PT1","AW",2,"QUEGRI",13.5,17.9,,
"PT1","AW",2,"BG",13.4,15.7,,
"PT1","AW",2,"astirr",16.55,16.85,,
"PT1","AW",2,"ERILAR",17.2,17.3,,
"PT1","AW",2,"ERILAR",17.7,17.9,,
"PT1","AW",2,"BG",17.3,17.7,,
"PT1","AW",2,"astlin",18,19.1,,
"PT1","AW",2,"HERB",17.9,18,,
"PT1","AW",2,"ERILAR",19.1,19.3,,
"PT1","AW",2,"RHUVIR",19.2,23.65,,
"PT1","AW",2,"OPUCHI",18.3,18.7,,
"PT1","AW",2,"astirr",23.65,23.85,,
"PT1","AW",2,"BG",23.85,25.9,,
"PT1","AW",2,"astbro",25.9,26.6,,
"PT1","AW",2,"QUEGRI",26.6,28,,
"PT1","AW",2,"ERILAR",28,28.6,,
"PT1","AW",2,"BG",28.6,29.4,,
"PT1","AW",2,"ERILAR",29.4,30,,
"PT1","AW",2,"BG",30,30.4,,
"PT1","AW",2,"HERB",30.4,31,,
"PT1","AW",2,"ERILAR",31,31.3,,
"PT1","AW",2,"BG",31.3,32.1,,
"PT1","AW",2,"RHUVIR",32.1,33.2,,
"PT1","AW",2,"BG",33.2,36.4,,
"PT1","AW",2,"astirr",36.4,36.8,,
"PT1","AW",2,"DASLEI",37.1,37.15,,
"PT1","AW",2,"BG",36.8,37.3,,
"PT1","AW",2,"ERILAR",37.3,37.6,,
"PT1","AW",2,"BG",37.6,38,,
"PT1","AW",2,"ERILAR",38,38.35,,
"PT1","AW",2,"astirr",38.35,38.7,,
"PT1","AW",2,"BG",38.7,38.8,,
