"site","team","transect","spcode","start","stop","dieback","notes"
"C3","AD",4,"LARTRI",2.8,3.1,60,
"C3","AD",4,"FOUSPL",5.3,5.5,,
"C3","AD",4,"HERB",9.1,9.3,,
"C3","AD",4,"LARTRI",10.3,12.1,80,
"C3","AD",4,"LARTRI",13.2,14.1,100,
"C3","AD",4,"LARTRI",19,20,90,
"C3","AD",4,"LARTRI",30.2,30.7,95,
"C3","AD",4,"HERB",30.3,31.4,,
"C3","AD",4,"KRAGRA",32.7,33.5,60,
"C3","AD",4,"HERB",33.6,34,,
"C3","AD",4,"LARTRI",33.9,36.3,50,
"C3","AD",4,"JATDIO",34.6,35.9,5,
"C3","AD",4,"HERB",36.7,37.3,,
"C3","AD",4,"LARTRI",38.8,39.6,50,
"C3","AD",4,"LARTRI",47.2,48.5,60,
"C3","AD",4,"KRAGRA",48.2,49.1,10,
"C3","AD",4,"HERB",49,49.6,,
"C3","MT",1,"HERB",0,0.39,100,
"C3","MT",1,"HERB",2,2.2,100,
"C3","MT",1,"LARTRI",4.1,4.95,100,
"C3","MT",1,"HERB",4.1,4.4,100,
"C3","MT",1,"HERB",5.55,5.8,0,
"C3","MT",1,"HERB",6.5,6.72,0,
"C3","MT",1,"HERB",7.38,7.47,0,
"C3","MT",1,"HERB",7.72,7.76,0,
"C3","MT",1,"HERB",9.1,9.17,0,
"C3","MT",1,"HERB",10.45,10.52,0,
"C3","MT",1,"HERB",12.25,12.3,0,
"C3","MT",1,"HERB",15.1,15.25,100,
"C3","MT",1,"HERB",16.2,16.32,0,
"C3","MT",1,"HERB",20.18,20.48,0,
"C3","MT",1,"HERB",21,21.22,0,
"C3","MT",1,"HERB",21.62,21.71,100,
"C3","MT",1,"HERB",22.42,22.54,100,
"C3","MT",1,"HERB",23.3,23.37,0,
"C3","MT",1,"HERB",25.2,25.31,70,
"C3","MT",1,"FOUSPL",29.5,29.7,0,
"C3","MT",1,"HERB",34.7,34.8,90,
"C3","MT",1,"HERB",35,35.3,90,
"C3","MT",1,"HERB",35.7,35.97,0,
"C3","MT",1,"LARTRI",36.1,37.7,80,
"C3","MT",1,"HERB",37.78,37.95,0,
"C3","MT",1,"HERB",38.53,38.75,0,
"C3","MT",1,"HERB",38.81,38.85,50,
"C3","MT",1,"HERB",39.1,39.2,50,
"C3","MT",1,"LARTRI",40.15,41.6,80,
"C3","MT",1,"HERB",43.8,43.96,0,
"C3","MT",1,"JATDIO",46.55,47.28,20,
"C3","MT",1,"HERB",47.2,47.42,0,
"C3","MT",1,"LARTRI",49.3,50,100,
"C3","MT",1,"FOUSPL",49.45,49.72,0,
"C3","MT",2,"LARTRI",3.5,4.68,10,
"C3","MT",2,"LARTRI",7.95,9.81,30,
"C3","MT",2,"HERB",11.05,11.8,0,
"C3","MT",2,"HERB",12.21,12.32,100,
"C3","MT",2,"HERB",12.35,12.55,0,
"C3","MT",2,"HERB",13.1,13.22,100,
"C3","MT",2,"KRAGRA",13.4,13.77,0,
"C3","MT",2,"HERB",19.63,19.8,0,
"C3","MT",2,"HERB",19.84,19.94,0,
"C3","MT",2,"HERB",22.3,22.47,0,
"C3","MT",2,"HERB",23.3,23.7,0,
"C3","MT",2,"LARTRI",27.72,28.45,40,
"C3","MT",2,"HERB",29.35,29.86,30,
"C3","MT",2,"HERB",45.6,46.81,25,
"C3","MT",2,"HERB",46.1,46.19,0,
"C3","MT",2,"HERB",48.3,48.4,0,
"C3","MT",2,"HERB",48.6,48.9,0,
"C3","MT",3,"LARTRI",0.55,0.76,100,
"C3","MT",3,"HERB",1.9,2.12,0,
"C3","MT",3,"LARTRI",2.03,2.06,100,
"C3","MT",3,"HERB",2.18,2.36,50,
"C3","MT",3,"HERB",2.9,3,100,
"C3","MT",3,"HERB",4.6,4.63,0,
"C3","MT",3,"HERB",5.47,5.52,0,
"C3","MT",3,"HERB",5.74,5.76,0,
"C3","MT",3,"HERB",8.08,8.24,100,
"C3","MT",3,"HERB",10.2,10.5,0,
"C3","MT",3,"LARTRI",11.95,12.85,95,
"C3","MT",3,"HERB",12,12.2,0,
"C3","MT",3,"KRAGRA",12.6,12.7,20,
"C3","MT",3,"HERB",13.75,13.8,0,
"C3","MT",3,"LARTRI",14.7,15.9,70,
"C3","MT",3,"HERB",14.66,14.81,0,
"C3","MT",3,"HERB",16.77,16.89,50,
"C3","MT",3,"HERB",16.97,17.06,0,
"C3","MT",3,"LARTRI",18.11,19.54,100,
"C3","MT",3,"HERB",19.1,19.35,0,
"C3","MT",3,"HERB",20.99,21.55,0,
"C3","MT",3,"HERB",22.3,22.32,0,
"C3","MT",3,"HERB",23.04,23.07,0,
"C3","MT",3,"HERB",24,24.89,0,
"C3","MT",3,"LARTRI",24.5,24.92,100,
"C3","MT",3,"HERB",25.86,26.37,0,
"C3","MT",3,"HERB",26.65,26.72,0,
"C3","MT",3,"HERB",27.48,27.57,50,
"C3","MT",3,"HERB",35.73,35.8,100,
"C3","MT",3,"HERB",37.66,37.75,90,
"C3","MT",3,"HERB",38.34,38.41,50,
"C3","MT",3,"HERB",39.35,39.8,0,
"C3","MT",3,"HERB",40.9,41,0,
"C3","MT",3,"HERB",42.2,42.92,0,
"C3","MT",3,"HERB",44.7,45.1,100,
"C3","MT",3,"LARTRI",45.67,46.97,100,
"C3","MT",3,"HERB",46.3,46.42,0,
"C3","MT",3,"LARTRI",48.05,49.18,100,
"C3","MT",4,"HERB",2.44,2.5,0,
"C3","MT",4,"HERB",4.6,4.75,0,
"C3","MT",4,"LARTRI",6.75,6.95,100,
"C3","MT",4,"HERB",7.13,7.46,0,
"C3","MT",4,"HERB",8.04,8.32,0,
"C3","MT",4,"HERB",8.9,9.14,0,
"C3","MT",4,"HERB",9.39,9.523,0,
"C3","MT",4,"HERB",11.5,11.9,0,
"C3","MT",4,"HERB",11.9,12.1,100,
"C3","MT",4,"HERB",12.5,12.8,0,
"C3","MT",4,"HERB",13.15,13.25,0,
"C3","MT",4,"HERB",13.7,13.84,0,
"C3","MT",4,"HERB",15.5,15.74,0,
"C3","MT",4,"HERB",16.5,17.04,0,
"C3","MT",4,"HERB",17.57,17.71,0,
"C3","MT",4,"HERB",18.55,18.8,0,
"C3","MT",4,"HERB",19.2,19.5,0,
"C3","MT",4,"HERB",18.79,19.91,0,
"C3","MT",4,"HERB",20.2,20.23,100,
"C3","MT",4,"HERB",20.85,21,0,
"C3","MT",4,"HERB",21.6,21.765,90,
"C3","MT",4,"HERB",23.35,24.24,80,
"C3","MT",4,"HERB",27.6,28.05,0,
"C3","MT",4,"LARTRI",28.05,28.4,100,
"C3","MT",4,"HERB",29.29,29.7,0,
"C3","MT",4,"HERB",35,35.85,0,
"C3","MT",4,"HERB",36.6,36.75,0,
"C3","MT",4,"HERB",37.25,37.51,0,
"C3","MT",4,"HERB",38.09,38.21,0,
"C3","MT",4,"HERB",38.75,38.85,0,
"C3","MT",4,"HERB",39,39.18,0,
"C3","MT",4,"HERB",39.57,39.75,0,
"C3","MT",4,"HERB",41.12,41.4,0,
"C3","MT",4,"HERB",43.45,43.8,100,
"C3","MT",4,"HERB",44.5,47.5,100,
"C3","MT",4,"HERB",45.1,45.2,100,
"C3","MT",4,"HERB",45.42,45.8,100,
"C3","MT",4,"HERB",47.41,47.7,0,
"C3","MT",4,"HERB",48.8,49,0,
"C2","MT",1,"JATDIO",2.54,3.23,0,
"C2","MT",1,"OPUAZU",4.3,5.25,100,
"C2","MT",1,"JATDIO",5.9,6.66,0,
"C2","MT",1,"LARTRI",11.77,12.2,100,
"C2","MT",1,"AGALEC",14.32,14.65,10,
"C2","MT",1,"PROGLA",14.16,15.18,0,
"C2","MT",1,"JATDIO",18.05,18.94,0,
"C2","MT",1,"LARTRI",20.19,20.86,100,
"C2","MT",1,"OPUAZU",27.5,27.8,2,
"C2","MT",1,"AGALEC",36.45,36.6,100,
"C2","MT",1,"LARTRI",43.96,45.12,70,
"C2","MT",1,"LARTRI",45.2,45.92,100,
"C2","MT",1,"HERB",46.1,46.3,0,
"C2","MT",1,"HERB",48,48.9,0,
"C2","MT",1,"HERB",48.25,48.38,0,
"C2","MT",1,"HERB",48.63,48.76,0,
"C2","MT",2,"HERB",1,1.4,0,
"C2","MT",2,"HERB",1.73,2.5,0,
"C2","MT",2,"HERB",2.1,2.45,100,
"C2","MT",2,"HERB",2.61,2.81,100,
"C2","MT",2,"HERB",2.85,3.4,0,
"C2","MT",2,"HERB",2.2,2.4,0,
"C2","MT",2,"HERB",3.3,3.44,0,
"C2","MT",2,"HERB",2.75,4.65,0,
"C2","MT",2,"HERB",4.91,5.95,0,
"C2","MT",2,"HERB",5.96,6.12,0,
"C2","MT",2,"OPUAZU",6.89,7.06,100,
"C2","MT",2,"HERB",7.42,7.6,100,
"C2","MT",2,"HERB",7.99,8.17,0,
"C2","MT",2,"HERB",8.3,8.41,0,
"C2","MT",2,"HERB",10.1,10.65,100,
"C2","MT",2,"LARTRI",10.7,11.58,0,
"C2","MT",2,"JATDIO",12.85,13.17,0,
"C2","MT",2,"HERB",13.27,13.42,0,
"C2","MT",2,"HERB",13.55,13.71,0,
"C2","MT",2,"HERB",13.85,14,0,
"C2","MT",2,"LARTRI",14.46,15.56,20,
"C2","MT",2,"HERB",15.4,15.54,0,
"C2","MT",2,"thorny bush",15.65,15.7,100,
"C2","MT",2,"HERB",16,16.1,0,
"C2","MT",2,"HERB",16.3,16.5,70,
"C2","MT",2,"HERB",16.75,17.23,0,
"C2","MT",2,"HERB",19.18,19.42,0,
"C2","MT",2,"HERB",19.9,20.16,0,
"C2","MT",2,"HERB",20.3,20.6,100,
"C2","MT",2,"LEUCAN",21.7,22.55,0,
"C2","MT",2,"ERILAR",22.79,23.6,0,
"C2","MT",2,"LEUCAN",23.5,24.11,50,
"C2","MT",2,"HERB",24.8,25.14,100,
"C2","MT",2,"HERB",27.1,27.2,0,
"C2","MT",2,"LARTRI",27.4,29,90,
"C2","MT",2,"HERB",29.57,29.91,0,
"C2","MT",2,"HERB",30.09,30.2,0,
"C2","MT",2,"LARTRI",30.21,30.83,100,
"C2","MT",2,"AGALEC",30.5,31.3,100,
"C2","MT",2,"LARTRI",30.98,31.25,100,
"C2","MT",2,"HERB",31.25,31.9,0,
"C2","MT",2,"JATDIO",31.49,32.09,0,
"C2","MT",2,"FOUSPL",31,32.14,0,
"C2","MT",2,"LARTRI",32.4,33.34,100,
"C2","MT",2,"HERB",33.71,34.1,0,
"C2","MT",2,"LARTRI",34.19,34.58,100,
"C2","MT",2,"OPUAZU",34.64,34.77,0,
"C2","MT",2,"HERB",34.82,35.02,0,
"C2","MT",2,"HERB",36.7,41.14,0,
"C2","MT",2,"HERB",42.57,43.25,0,
"C2","MT",2,"LARTRI",45.4,47.76,50,
"C2","MT",2,"HERB",48.05,48.3,0,
"C2","MT",2,"JATDIO",48.45,48.5,40,
"C2","MT",3,"AGALEC",0,0.4,100,
"C2","MT",3,"HERB",1.23,1.31,0,
"C2","MT",3,"AGALEC",1.9,2.65,100,
"C2","MT",3,"JATDIO",2.64,2.84,10,
"C2","MT",3,"AGALEC",2.62,3,100,
"C2","MT",3,"AGALEC",3.1,3.27,100,
"C2","MT",3,"HERB",3.46,4.1,0,
"C2","MT",3,"HERB",5,5.2,0,
"C2","MT",3,"HERB",5.3,5.45,0,
"C2","MT",3,"AGALEC",6,6.7,100,
"C2","MT",3,"HERB",6.05,6.3,0,
"C2","MT",3,"HERB",6.02,6.36,0,
"C2","MT",3,"HERB",6.45,6.7,0,
"C2","MT",3,"HERB",7.8,8.15,100,
"C2","MT",3,"HERB",8.7,9.2,100,
"C2","MT",3,"LARTRI",9.84,11.25,80,
"C2","MT",3,"HERB",11.1,11.28,0,
"C2","MT",3,"HERB",13.65,13.8,0,
"C2","MT",3,"HERB",14.1,14.17,0,
"C2","MT",3,"HERB",14.43,14.65,0,
"C2","MT",3,"AGALEC",14.62,14.8,100,
"C2","MT",3,"LARTRI",16.4,16.75,100,
"C2","MT",3,"HERB",16.6,16.75,0,
"C2","MT",3,"AGALEC",18.25,19,0,
"C2","MT",3,"HERB",18.5,18.85,100,
"C2","MT",3,"HERB",23,23.12,0,
"C2","MT",3,"LARTRI",24.7,25.28,0,
"C2","MT",3,"HERB",26.65,26.9,60,
"C2","MT",3,"HERB",27.45,27.9,0,
"C2","MT",3,"HERB",28.55,28.93,0,
"C2","MT",3,"HERB",29.8,30.12,80,
"C2","MT",3,"HERB",30.5,30.65,0,
"C2","MT",3,"HERB",31,31.62,90,
"C2","MT",3,"ECHDAS",31.55,31.95,10,
"C2","MT",3,"ECHDAS",33.9,34.15,0,
"C2","MT",3,"HERB ",34.4,37.7,0,
"C2","MT",3,"HERB ",36.1,36.4,0,
"C2","MT",3,"HERB ",36.7,37.4,0,
"C2","MT",3,"HERB ",38.17,38.55,0,
"C2","MT",3,"HERB ",38.97,39.5,0,
"C2","MT",3,"HERB ",40.42,40.7,0,
"C2","MT",3,"HERB ",41.2,43.1,20,
"C2","MT",3,"HERB ",43.5,44.94,0,
"C2","MT",3,"JATDIO",45.47,45.62,0,
"C2","MT",3,"JATDIO",47,47.49,0,
"C2","MT",3,"HERB",47.5,47.9,10,
"C2","MT",3,"JATDIO",49.5,49.7,0,
"C2","MT",3,"ACANEO",49.3,49.5,0,
"C2","MT",4,"AGALEC",1.9,2.4,100,
"C2","MT",4,"HERB",2.14,2.33,0,
"C2","MT",4,"AGALEC",3.5,4.1,95,
"C2","MT",4,"HERB",4.5,4.6,0,
"C2","MT",4,"HERB",5.2,5.5,0,
"C2","MT",4,"HERB",6,6.31,0,
"C2","MT",4,"HERB",7.09,7.21,0,
"C2","MT",4,"AGALEU",7.7,8,100,
"C2","MT",4,"AGALEU",8.1,8.4,100,
"C2","MT",4,"AGALEU",8.4,8.6,95,
"C2","MT",4,"JATDIO",10.75,10.95,0,
"C2","MT",4,"AGALEU",10.75,11.3,100,
"C2","MT",4,"HERB",11.3,11.44,0,
"C2","MT",4,"AGALEU",11.85,12.43,100,
"C2","MT",4,"HERB",12.44,12.76,0,
"C2","MT",4,"HERB",13,13.22,100,
"C2","MT",4,"HERB",13.6,13.85,0,
"C2","MT",4,"AGALEU",14.6,14.95,100,
"C2","MT",4,"HERB",14.89,15.02,0,
"C2","MT",4,"HERB",16.2,16.4,0,
"C2","MT",4,"HERB",16.5,16.84,0,
"C2","MT",4,"HERB",17.3,17.61,0,
"C2","MT",4,"HERB",17.61,18,0,
"C2","MT",4,"HERB",18.05,18.45,0,
"C2","MT",4,"HERB",18.5,18.95,0,
"C2","MT",4,"HERB",19.1,19.8,0,
"C2","MT",4,"JATDIO",19.9,20.93,0,
"C2","MT",4,"HERB",21.2,21.63,100,
"C2","MT",4,"HERB",21.6,21.7,0,
"C2","MT",4,"GUAANG",21.7,23.2,85,
"C2","MT",4,"HERB",26.8,27.22,2,
"C2","MT",4,"JATDIO",26.9,27.64,0,
"C2","MT",4,"HERB",27.8,28,5,
"C2","MT",4,"HERB",28.21,28.5,100,
"C2","MT",4,"HERB",28.7,29.21,50,
"C2","MT",4,"HERB",29.4,29.61,0,
"C2","MT",4,"HERB",29.74,29.96,0,
"C2","MT",4,"HERB",30.11,30.225,0,
"C2","MT",4,"HERB",30.5,30.7,0,
"C2","MT",4,"HERB",31.13,31.33,0,
"C2","MT",4,"HERB",32.36,32.55,0,
"C2","MT",4,"HERB",32.8,32.95,0,
"C2","MT",4,"JATDIO",33,33.45,100,
"C2","MT",4,"HERB",33.9,34,0,
"C2","MT",4,"HERB",34.24,34.44,0,
"C2","MT",4,"HERB",34.6,34.8,0,
"C2","MT",4,"HERB",34.9,34.99,0,
"C2","MT",4,"HERB",35.2,35.45,0,
"C2","MT",4,"HERB",37.1,37.4,0,
"C2","MT",4,"AGALEU",37.2,37.75,100,
"C2","MT",4,"AGALEU",37.8,38.8,100,
"C2","MT",4,"HERB",38.5,38.75,0,
"C2","MT",4,"JATDIO",38.94,39.35,0,
"C2","MT",4,"JATDIO",39.65,40.2,0,
"C2","MT",4,"HERB",39.6,40.5,0,
"C2","MT",4,"OPUDUL",40.35,40.5,0,
"C2","MT",4,"ACANEO",40.61,41.05,0,
"C2","MT",4,"HERB",41.4,41.5,0,
"C2","MT",4,"HERB",41.7,41.93,0,
"C2","MT",4,"HERB",42.5,42.95,0,
"C2","MT",4,"HERB",43.25,44.5,0,
"C2","MT",4,"HERB",44.8,45.19,0,
"C2","MT",4,"AGALEU",45.2,45.85,100,
"C2","MT",4,"HERB",46.45,46.7,0,
"C2","MT",4,"HERB",46.75,46.84,0,
"C2","MT",4,"HERB",46.9,47.65,0,
"C2","MT",4,"HERB",49.1,49.42,100,
"C1","MT",1,"ACAGRE",1,1.6,100,
"C1","MT",1,"DALFRU",2.35,2.6,,
"C1","MT",1,"VIGSTE",5.15,5.71,100,
"C1","MT",1,"VIGSTE",5.76,6.32,100,
"C1","MT",1,"DALFRU",5.75,6.3,100,
"C1","MT",1,"DALFRU",9,9.16,100,
"C1","MT",1,"AGALEU",9.19,9.61,100,
"C1","MT",1,"AGALEU",10,10.9,100,
"C1","MT",1,"OPUDUL",12.32,13.27,,
"C1","MT",1,"VIGSTE",12.99,13.77,100,
"C1","MT",1,"VIGSTE",14.26,14.73,100,
"C1","MT",1,"VIGSTE",15.04,15.43,100,
"C1","MT",1,"AGALEU",15.58,16.2,100,
"C1","MT",1,"AGALEU",17.74,18.6,100,
"C1","MT",1,"VIGSTE",18.4,18.75,100,
"C1","MT",1,"ACAGRE",20.28,20.32,10,
"C1","MT",1,"AGALEU",20.9,21.27,100,
"C1","MT",1,"DALFRU",26.18,26.47,60,
"C1","MT",1,"DALFRU",36.55,36.7,100,
"C1","MT",1,"VIGSTE",40.33,41.05,100,
"C1","MT",1,"DALFRU",43.73,43.81,100,
"C1","MT",1,"DALFRU",46.7,46.84,100,
"C1","MT",2,"DASLEI",1.84,2.6,5,
"C1","MT",2,"ACAGRE",2.77,2.99,0,
"C1","MT",2,"AGALEC",2.65,2.91,15,
"C1","MT",2,"ACAGRE",5.23,5.44,100,
"C1","MT",2,"ACAGRE",5.65,5.98,100,
"C1","MT",2,"ACAGRE",6.1,6.63,0,
"C1","MT",2,"ACAGRE",6.68,6.93,100,
"C1","MT",2,"ACAGRE",7.69,8,100,
"C1","MT",2,"ACAGRE",7.92,9.62,20,
"C1","MT",2,"ACAGRE",10,10.29,100,
"C1","MT",2,"ACAGRE",13.69,13.86,100,
"C1","MT",2,"ACAGRE",15.5,15.76,100,
"C1","MT",2,"ACAGRE",17.2,17.49,100,
"C1","MT",2,"ACAGRE",17.98,18.67,5,
"C1","MT",2,"DALFRU",18.56,18.86,0,
"C1","MT",2,"FENRUP",18.59,19.59,90,
"C1","MT",2,"ACAGRE",21.34,22.06,10,
"C1","MT",2,"ACAGRE",22.13,22.35,100,
"C1","MT",2,"KRAGRA",23.7,24.04,100,
"C1","MT",2,"DALFRU",24.04,24.29,5,
"C1","MT",2,"ACAGRE",24.76,26.36,15,
"C1","MT",2,"ACAGRE",31.07,31.89,100,
"C1","MT",2,"AGALEU",32.53,33,100,
"C1","MT",2,"AGALEU",36.09,36.59,100,
"C1","MT",2,"ERILAR",37.79,38.87,5,
"C1","MT",2,"ACAGRE",41.74,42.15,100,
"C1","MT",3,"AGALEU",1.19,1.49,100,
"C1","MT",3,"ZIZOBT",2,2.13,80,
"C1","MT",3,"OPOIMB",5.23,6.85,0,
"C1","MT",3,"VIGSTE",5.73,6.02,100,
"C1","MT",3,"VIGSTE",7.57,8.19,100,
"C1","MT",3,"VIGSTE",9.09,9.6,100,
"C1","MT",3,"DALFRU",15.78,15.9,100,
"C1","MT",3,"OPOIMB",17.44,17.85,100,
"C1","MT",3,"VIGSTE",23.95,24.6,100,
"C1","MT",3,"VIGSTE",27.08,27.94,100,
"C1","MT",3,"VIGSTE",30.18,30.7,100,
"C1","MT",3,"VIGSTE",35.82,36.1,100,
"C1","MT",3,"LARTRI",36.45,37,0,
"C1","MT",3,"VIGSTE",40.25,40.8,100,
"C1","MT",3,"AGALEU",42.6,42.7,2,
"C1","MT",3,"VIGSTE",42.65,43.18,100,
"C1","MT",3,"VIGSTE",44.44,44.52,100,
"BR1","MT",1,"DALFRU",1.69,2.35,30,
"BR1","MT",1,"DALFRU",2.43,3.31,2,
"BR1","MT",1,"MIMACU",3.73,4.1,25,
"BR1","MT",1,"DALFRU",4.19,4.8,3,
"BR1","MT",1,"DALFRU",4.98,5.9,3,
"BR1","MT",1,"ERILAR",6.68,8.25,0,
"BR1","MT",1,"OPUCHI",8.4,9.32,80,
"BR1","MT",1,"DASLEI",9.7,10.85,5,
"BR1","MT",1,"MIMACU",10.7,11.1,0,
"BR1","MT",1,"MIMACU",11.15,12.22,0,
"BR1","MT",1,"RHUVIR",12.42,14.52,100,
"BR1","MT",1,"NOLERU",13.7,14.66,3,
"BR1","MT",1,"MIMACU",14.25,14.55,0,
"BR1","MT",1,"DASLEI",15.4,16.5,0,
"BR1","MT",1,"FENRUP",16.08,16.55,0,
"BR1","MT",1,"NOLERU",16.65,17.1,0,
"BR1","MT",1,"MIMACU",17,17.4,0,
"BR1","MT",1,"RHUVIR",17.7,18.33,85,
"BR1","MT",1,"MIMACU",20,20.96,60,
"BR1","MT",1,"MIMACU",22,23.1,30,
"BR1","MT",1,"DASLEI",23.4,23.65,0,
"BR1","MT",1,"MIMACU",23.87,24.59,0,
"BR1","MT",1,"NOLERU",23.95,24.6,2,
"BR1","MT",1,"FENRUP",25.49,25.95,0,
"BR1","MT",1,"NOLERU",24.9,25.89,0,
"BR1","MT",1,"MAHTRI",24.35,24.85,0,
"BR1","MT",1,"MIMACU",26.85,27.28,50,
"BR1","MT",1,"MIMACU",27.6,28.42,50,
"BR1","MT",1,"MIMACU",28.78,29.1,0,
"BR1","MT",1,"DASLEI",28.93,29.93,10,
"BR1","MT",1,"VIGSTE",30.35,30.74,3,
"BR1","MT",1,"DASLEI",30.85,31.29,20,
"BR1","MT",1,"DASLEI",31.4,31.95,20,
"BR1","MT",1,"DASLEI",32.2,33.5,15,
"BR1","MT",1,"DASLEI",33.95,34.45,15,
"BR1","MT",1,"OPOIMB",36.7,37.1,20,
"BR1","MT",1,"MIMACU",39.94,40.7,30,
"BR1","MT",1,"DASLEI",40.65,41.65,15,
"BR1","MT",1,"MIMACU",44.8,45.28,5,
"BR1","MT",1,"OPUCHI",46.61,47.69,100,
"BR1","MT",1,"ACACON",48.39,48.51,0,
"BR1","MT",1,"OPUCHI",49.64,49.85,5,
"BR1","MT",2,"ALOGRA",1,1.5,0,
"BR1","MT",2,"MIMACU",1.9,2.4,0,
"BR1","MT",2,"DASLEI",3.21,4.69,50,
"BR1","MT",2,"MIMACU",6.96,7.05,0,
"BR1","MT",2,"VIGSTE",7,7.9,80,
"BR1","MT",2,"HERB",5.7,5.8,55,
"BR1","MT",2,"EPHTOR",8.5,9.1,0,
"BR1","MT",2,"DALFRU",8.8,9.3,0,
"BR1","MT",2,"MIMACU",9.75,10.8,90,
"BR1","MT",2,"EPHTOR",9.8,10,0,
"BR1","MT",2,"VIGSTE",9.7,9.8,0,
"BR1","MT",2,"AGAHAV",10.45,11.13,0,
"BR1","MT",2,"DASLEI",11.07,11.93,100,
"BR1","MT",2,"EPHTOR",12.96,13.23,0,
"BR1","MT",2,"JUNPIN",15.22,16.05,100,
"BR1","MT",2,"JUNPIN",17.16,20.49,0,
"BR1","MT",2,"NOLERU",15.2,15.65,15,
"BR1","MT",2,"MIMACU",20.79,20.98,70,
"BR1","MT",2,"ALOGRA",20.98,21.12,0,
"BR1","MT",2,"OPUCHI",21.85,22.29,0,
"BR1","MT",2,"EPHTOR",22.17,22.84,0,
"BR1","MT",2,"ALOGRA",22.67,23.33,20,
"BR1","MT",2,"RHUMIC",24.35,26.43,0,
"BR1","MT",2,"NOLERU",26.73,27.72,0,
"BR1","MT",2,"MIMACU",27.68,28.42,5,
"BR1","MT",2,"DASLEI",28.55,29.24,5,
"BR1","MT",2,"DASLEI",29.58,30.37,100,
"BR1","MT",2,"DASLEI",30.43,31,0,
"BR1","MT",2,"EPHTOR",31.72,32,0,
"BR1","MT",2,"ACACON",32.02,32.46,5,
"BR1","MT",2,"ACACON",32.9,33.73,0,
"BR1","MT",2,"ACACON",33.87,34.69,3,
"BR1","MT",2,"DASLEI",34.32,34.93,0,
"BR1","MT",2,"OPUCHI",36.62,36.69,100,
"BR1","MT",2,"JUNPIN",38.4,39.75,0,
"BR1","MT",2,"MAHTRI",39.19,40.2,2,
"BR1","MT",2,"ACACON",39.97,40.36,0,
"BR1","MT",2,"RHUMIC",41.09,42,0,
"BR1","MT",2,"NOLERU",41.25,41.99,0,
"BR1","MT",2,"OPUCHI",42,42.94,0,
"BR1","MT",2,"VIGSTE",38.8,38.9,0,
"BR1","MT",2,"ACACON",44.3,44.41,10,
"BR1","MT",2,"ERILAR",46.37,47.26,0,
"BR1","MT",2,"MIMACU",48.1,48.43,0,
"BR1","MT",2,"JUNPIN",49.3,50,0,
"PT1","MT",1,"OPUCHI",3.6,3.74,0,
"PT1","MT",1,"DALFRU",3.35,3.45,0,
"PT1","MT",1,"JUNDEP",4.9,9.23,15,
"PT1","MT",1,"PINCEM",11.7,14.63,3,
"PT1","MT",1,"AGAHAV",14.83,15.7,3,
"PT1","MT",1,"JUNDEP",27.71,33.61,10,
"PT1","MT",1,"NOLERU",30.99,32.55,0,
"PT1","MT",1,"RHUTRI",31.63,31.7,0,
"PT1","MT",1,"OPUCHI",33.1,33.41,0,
"PT1","MT",1,"astlin",34.15,34.94,100,
"PT1","MT",1,"NOLERU",37.2,38.5,0,
"PT1","MT",1,"astlin",39.3,39.83,100,
"PT1","MT",1,"JUNDEP",48.59,50,10,
"PT1","MT",1,"astlin",48.92,49.43,5,
"PT1","MT",2,"OPUCHI",4.78,4.8,0,
"PT1","MT",2,"OPUCHI",5.75,6.2,0,
"PT1","MT",2,"PINCEM",6.8,8.8,10,
"PT1","MT",2,"OPUCHI",14.2,14.92,0,
"PT1","MT",2,"ERILAR",21.29,21.8,10,
"PT1","MT",2,"PINCEM",21.29,25,12,
"PT1","MT",2,"NOLERU",24.47,24.99,0,
"PT1","MT",2,"PINCEM",26.38,32,30,
"PT1","MT",2,"ACAGRE",26.39,27.4,50,
"PT1","MT",2,"JUNDEP",32.34,32.59,0,
"PT1","MT",2,"MIMACU",33.12,33.38,0,
"PT1","MT",2,"RHUTRI",35.32,35.71,90,
"PT1","MT",2,"RHUVIR",36.69,37.59,2,
"PT1","MT",2,"JUNFLA",37.4,41.7,55,
"PT1","MT",2,"JUNPIN",43.1,43.2,0,
"PT1","MT",2,"JUNDEP",45.18,45.52,5,
"PT2","MT",1,"QUEGRI",1.5,2.78,5,
"PT2","MT",1,"OPUCHI",5.75,6.1,2,
"PT2","MT",1,"JUNFLA",3,10.1,0,
"PT2","MT",1,"JUNDEP",9.96,10,7,
"PT2","MT",1,"JUNDEP",10.46,12,0,
"PT2","MT",1,"QUEGRI",18.42,22.43,95,
"PT2","MT",1,"JUNDEP",18.93,19.99,10,
"PT2","MT",1,"JUNDEP",20.92,25.53,0,
"PT2","MT",1,"QUEEMO",24.08,27.02,5,
"PT2","MT",1,"OPUCHI",27.72,27.8,2,
"PT2","MT",1,"AGAHAV",30.68,31.19,0,
"PT2","MT",1,"QUEEMO",33.6,37.54,0,
"PT2","MT",1,"NOLERU",35.9,36.15,85,
"PT2","MT",1,"PINCEM",30.52,33.25,0,
"PT2","MT",1,"QUEEMO",37.2,38.1,100,
"PT2","MT",1,"NOLERU",37.2,37.55,0,
"PT2","MT",1,"QUEGRI",38.7,40.4,60,
"PT2","MT",1,"QUEEMO",41.6,44.43,0,
"PT2","MT",1,"QUEEMO",47.85,50,7,
